市场,代码,名称
上海,003015,日久光电
上海,003016,欣贺股份
上海,003017,大洋生物
上海,003018,金富科技
上海,003019,宸展光电
上海,003020,立方制药
上海,003021,兆威机电
上海,003022,联泓新科
上海,003023,彩虹集团
上海,003025,思进智能
上海,003026,中晶科技
上海,003027,同兴科技
上海,003028,振邦智能
上海,003029,吉大正元
上海,003030,祖名股份
上海,003031,中瓷电子
上海,003032,传智教育
上海,003033,征和工业
上海,003035,南网能源
上海,003036,泰坦股份
上海,003037,三和管桩
上海,003038,鑫铂股份
上海,003039,顺控发展
上海,003040,楚天龙
上海,003041,真爱美家
上海,003042,中农联合
上海,003043,华亚智能
上海,003816,中国广核
深圳,688171,纬德信息
深圳,688172,燕东微
深圳,688173,希荻微
深圳,688175,高凌信息
深圳,688176,亚虹医药
深圳,688177,百奥泰
深圳,688178,万德斯
深圳,688179,阿拉丁
深圳,688180,君实生物
深圳,688181,八亿时空
深圳,688182,灿勤科技
深圳,688183,生益电子
深圳,688184,帕瓦股份
深圳,688185,康希诺
深圳,688186,广大特材
深圳,688187,时代电气
深圳,688188,柏楚电子
深圳,688189,南新制药
深圳,688190,云路股份
深圳,688191,智洋创新
深圳,688192,迪哲医药
深圳,688193,仁度生物
深圳,688195,腾景科技
深圳,688196,卓越新能
深圳,688197,首药控股
深圳,688198,佰仁医疗
深圳,688199,久日新材
深圳,688200,华峰测控
深圳,688201,信安世纪
深圳,688202,美迪西
深圳,688203,海正生材
深圳,688205,德科立
深圳,688206,概伦电子
深圳,688207,格灵深瞳
深圳,688208,道通科技
深圳,688209,英集芯
深圳,688210,统联精密
深圳,688211,中科微至
深圳,688212,澳华内镜
深圳,688213,思特威
深圳,688215,瑞晟智能
深圳,688216,气派科技
深圳,688217,睿昂基因
深圳,688218,江苏北人
深圳,688219,会通股份
深圳,688220,翱捷科技
深圳,688221,前沿生物
深圳,688222,成都先导
深圳,688223,晶科能源
深圳,688225,亚信安全
深圳,688226,威腾电气
深圳,688227,品高股份
深圳,688228,开普云
深圳,688229,博睿数据
深圳,688230,芯导科技
深圳,688231,隆达股份
深圳,688232,新点软件
深圳,688233,神工股份
深圳,688234,天岳先进
深圳,688235,百济神州
深圳,688236,春立医疗
深圳,688237,超卓航科
深圳,688238,和元生物
深圳,688239,航宇科技
深圳,688244,永信至诚
深圳,688246,嘉和美康
深圳,688247,宣泰医药
深圳,688248,南网科技
深圳,688249,晶合集成
深圳,688251,井松智能
深圳,688252,天德钰
深圳,688253,英诺特
深圳,688255,凯尔达
深圳,688256,寒武纪
深圳,688257,新锐股份
深圳,688258,卓易信息
深圳,688259,创耀科技
深圳,688260,昀冢科技
深圳,688261,东微半导
深圳,688262,国芯科技
深圳,688265,南模生物
深圳,688266,泽璟制药
深圳,688267,中触媒
深圳,688268,华特气体
深圳,688269,凯立新材
深圳,688270,臻镭科技
深圳,688271,联影医疗
深圳,688272,富吉瑞
深圳,688273,麦澜德
深圳,688275,万润新能
深圳,688276,百克生物
深圳,688277,天智航
深圳,688278,特宝生物
深圳,688279,峰岹科技
深圳,688280,精进电动
深圳,688281,华秦科技
深圳,688283,坤恒顺维
深圳,688285,高铁电气
深圳,688286,敏芯股份
深圳,688288,鸿泉物联
深圳,688289,圣湘生物
深圳,688290,景业智能
深圳,688291,金橙子
深圳,688292,浩瀚深度
深圳,688293,奥浦迈
深圳,688295,中复神鹰
深圳,688296,和达科技
深圳,688297,中无人机
深圳,688298,东方生物
深圳,688299,长阳科技
深圳,688300,联瑞新材
深圳,688301,奕瑞科技
深圳,688302,海创药业
深圳,688303,大全能源
深圳,688305,科德数控
深圳,688306,均普智能
深圳,688307,中润光学
深圳,688308,欧科亿
深圳,688309,恒誉环保
深圳,688310,迈得医疗
深圳,688311,盟升电子
深圳,688312,燕麦科技
深圳,688313,仕佳光子
深圳,688314,康拓医疗
深圳,688315,诺禾致源
深圳,688316,青云科技
深圳,688317,之江生物
深圳,688318,财富趋势
深圳,688319,欧林生物
深圳,688320,禾川科技
深圳,688321,微芯生物
深圳,688322,奥比中光
深圳,688323,瑞华泰
深圳,688325,赛微微电
深圳,688326,经纬恒润
深圳,688327,云从科技
深圳,688328,深科达
深圳,688329,艾隆科技
深圳,688330,宏力达
深圳,688331,荣昌生物
深圳,688332,中科蓝讯
深圳,688333,铂力特
深圳,688334,西高院
深圳,688335,复洁环保
深圳,688336,三生国健
深圳,688337,普源精电
深圳,688338,赛科希德
深圳,688339,亿华通
深圳,688343,云天励飞
深圳,688345,博力威
深圳,688347,华虹公司
深圳,688348,昱能科技
深圳,688349,三一重能
深圳,688350,富淼科技
深圳,688351,微电生理
深圳,688352,颀中科技
深圳,688353,华盛锂电
深圳,688355,明志科技
深圳,688356,键凯科技
深圳,688357,建龙微纳
深圳,688358,祥生医疗
深圳,688359,三孚新科
深圳,688360,德马科技
深圳,688361,中科飞测
深圳,688362,甬矽电子
深圳,688363,华熙生物
深圳,688365,光云科技
深圳,688366,昊海生科
深圳,688367,工大高科
深圳,688368,晶丰明源
深圳,688369,致远互联
深圳,688370,丛麟科技
深圳,688371,菲沃泰
深圳,688372,伟测科技
深圳,688373,盟科药业
深圳,688375,国博电子
深圳,688376,美埃科技
深圳,688377,迪威尔
深圳,688378,奥来德
深圳,688379,华光新材
深圳,688380,中微半导
深圳,688381,帝奥微
深圳,688382,益方生物
深圳,688383,新益昌
深圳,688385,复旦微电
深圳,688386,泛亚微透
深圳,688387,信科移动
深圳,688388,嘉元科技
深圳,688389,普门科技
深圳,688390,固德威
深圳,688391,钜泉科技
深圳,688392,骄成超声
深圳,688393,安必平
深圳,688395,正弦电气
深圳,688396,华润微
深圳,688398,赛特新材
深圳,688399,硕世生物
深圳,688400,凌云光
深圳,688401,路维光电
深圳,688403,汇成股份
深圳,688408,中信博
深圳,688409,富创精密
深圳,688410,山外山
深圳,688411,海博思创
深圳,688416,恒烁股份
深圳,688418,震有科技
深圳,688419,耐科装备
深圳,688420,美腾科技
深圳,688425,铁建重工
深圳,688426,康为世纪
深圳,688428,诺诚健华
深圳,688429,时创能源
深圳,688432,有研硅
深圳,688433,华曙高科
深圳,688435,英方软件
深圳,688439,振华风光
深圳,688443,智翔金泰
深圳,688448,磁谷科技
深圳,688449,联芸科技
深圳,688450,光格科技
深圳,688455,科捷智能
深圳,688456,有研粉材
深圳,688458,美芯晟
深圳,688459,哈铁科技
深圳,688466,金科环境
深圳,688468,科美诊断
深圳,688469,芯联集成
深圳,688472,阿特斯
深圳,688475,萤石网络
深圳,688478,晶升股份
深圳,688479,友车科技
深圳,688480,赛恩斯
深圳,688484,南芯科技
深圳,688485,九州一轨
深圳,688486,龙迅股份
深圳,688488,艾迪药业
深圳,688489,三未信安
深圳,688496,清越科技
深圳,688498,源杰科技
深圳,688499,利元亨
深圳,688500,慧辰股份
深圳,688501,青达环保
深圳,688502,茂莱光学
深圳,688503,聚和材料
深圳,688505,复旦张江
深圳,688506,百利天恒
深圳,688507,索辰科技
深圳,688508,芯朋微
深圳,688509,正元地信
深圳,688510,航亚科技
深圳,688511,天微电子
深圳,688512,慧智微
深圳,688513,苑东生物
深圳,688515,裕太微
深圳,688516,奥特维
深圳,688517,金冠电气
深圳,688518,联赢激光
深圳,688519,南亚新材
深圳,688520,神州细胞
深圳,688521,芯原股份
深圳,688522,纳睿雷达
深圳,688523,航天环宇
深圳,688525,佰维存储
深圳,688526,科前生物
深圳,688528,秦川物联
深圳,688529,豪森智能
深圳,688530,欧莱新材
深圳,688531,日联科技
深圳,688533,上声电子
深圳,688535,华海诚科
深圳,688536,思瑞浦
深圳,688538,和辉光电
深圳,688539,高华科技
深圳,688543,国科军工
深圳,688545,兴福电子
深圳,688548,广钢气体
深圳,688549,中巨芯
深圳,688550,瑞联新材
深圳,688551,科威尔
深圳,688552,航天南湖
深圳,688553,汇宇制药
深圳,688556,高测股份
深圳,688557,兰剑智能
深圳,688558,国盛智科
深圳,688559,海目星
深圳,688560,明冠新材
深圳,688561,奇安信
深圳,688562,航天软件
深圳,688563,航材股份
深圳,688565,力源科技
深圳,688566,吉贝尔
深圳,688567,孚能科技
深圳,688568,中科星图
深圳,688569,铁科轨道
深圳,688570,天玛智控
深圳,688571,杭华股份
深圳,688573,信宇人
深圳,688575,亚辉龙
深圳,688576,西山科技
深圳,688577,浙海德曼
深圳,688578,艾力斯
深圳,688579,山大地纬
深圳,688580,伟思医疗
深圳,688581,安杰思
深圳,688582,芯动联科
深圳,688583,思看科技
深圳,688584,上海合晶
深圳,688585,上纬新材
深圳,688586,江航装备
深圳,688588,凌志软件
深圳,688589,力合微
深圳,688590,新致软件
深圳,688591,泰凌微
深圳,688592,司南导航
深圳,688593,新相微
深圳,688595,芯海科技
深圳,688596,正帆科技
深圳,688597,煜邦电力
深圳,688598,金博股份
深圳,688599,天合光能
深圳,688600,皖仪科技
深圳,688601,力芯微
深圳,688602,康鹏科技
深圳,688603,天承科技
深圳,688605,先锋精科
深圳,688606,奥泰生物
深圳,688607,康众医疗
深圳,688608,恒玄科技
深圳,688609,九联科技
深圳,688610,埃科光电
深圳,688611,杭州柯林
深圳,688612,威迈斯
深圳,688613,奥精医疗
深圳,688615,合合信息
深圳,688616,西力科技
深圳,688617,惠泰医疗
深圳,688618,三旺通信
深圳,688619,罗普特
深圳,688620,安凯微
深圳,688621,阳光诺和
深圳,688622,禾信仪器
深圳,688623,双元科技
深圳,688625,呈和科技
深圳,688626,翔宇医疗
深圳,688627,精智达
深圳,688628,优利德
深圳,688629,华丰科技
深圳,688630,芯碁微装
深圳,688631,莱斯信息
深圳,688633,星球石墨
深圳,688636,智明达
深圳,688638,誉辰智能
深圳,688639,华恒生物
深圳,688646,逸飞激光
深圳,688648,中邮科技
深圳,688651,盛邦安全
深圳,688652,京仪装备
深圳,688653,康希通信
深圳,688655,迅捷兴
深圳,688656,浩欧博
深圳,688657,浩辰软件
深圳,688658,悦康药业
深圳,688659,元琛科技
深圳,688660,电气风电
深圳,688661,和林微纳
深圳,688662,富信科技
深圳,688663,新风光
深圳,688665,四方光电
深圳,688667,菱电电控
深圳,688668,鼎通科技
深圳,688669,聚石化学
深圳,688670,金迪克
深圳,688671,碧兴物联
深圳,688676,金盘科技
深圳,688677,海泰新光
深圳,688678,福立旺
深圳,688679,通源环境
深圳,688680,海优新材
深圳,688681,科汇股份
深圳,688682,霍莱沃
深圳,688683,莱尔科技
深圳,688685,迈信林
深圳,688686,奥普特
深圳,688687,凯因科技
深圳,688689,银河微电
深圳,688690,纳微科技
深圳,688691,灿芯股份
深圳,688692,达梦数据
深圳,688693,锴威特
深圳,688695,中创股份
深圳,688696,极米科技
深圳,688697,纽威数控
深圳,688698,伟创电气
深圳,688699,明微电子
深圳,688700,东威科技
深圳,688701,卓锦股份
深圳,688702,盛科通信
深圳,688707,振华新材
深圳,688708,佳驰科技
深圳,688709,成都华微
深圳,688710,益诺思
深圳,688711,宏微科技
深圳,688716,中研股份
深圳,688717,艾罗能源
深圳,688718,唯赛勃
深圳,688719,爱科赛博
深圳,688720,艾森股份
深圳,688721,龙图光罩
深圳,688722,同益中
深圳,688726,拉普拉斯
深圳,688728,格科微
深圳,688733,壹石通
深圳,688737,中自科技
深圳,688739,成大生物
深圳,688750,金天钛业
深圳,688757,胜科纳米
深圳,688758,赛分科技
深圳,688766,普冉股份
深圳,688767,博拓生物
深圳,688768,容知日新
深圳,688772,珠海冠宇
深圳,688776,国光电气
深圳,688777,中控技术
深圳,688778,厦钨新能
深圳,688779,五矿新能
深圳,688786,悦安新材
深圳,688787,海天瑞声
深圳,688788,科思科技
深圳,688789,宏华数科
深圳,688793,倍轻松
深圳,688798,艾为电子
深圳,688799,华纳药厂
深圳,688800,瑞可达
深圳,688819,天能股份
深圳,688981,中芯国际
深圳,603202,天有为
